Shareholder - Name	Issuer - Name	Security - Market Value - Amount	Security - Report Date	Security - Market Value - Currency Code	Data Source URL
Metal and Technology Pension Fund	Orsted AS	36.138.056	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Outfront Media Capital LLC / Outfront Media Capital Corp	19.275.544	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	OVH Groupe SA	10.050.401	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Pachelbel Bidco SpA	10.431.233	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Paprec Holding SA	8.643.867	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Park Intermediate Holdings LLC / PK Domestic Property LLC / PK Finance Co-Issuer	7.329.175	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Parkland Corp	12.920.758	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Patrick Industries Inc	4.066.178	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Pebblebrook Hotel LP / PEB Finance Corp	7.215.589	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Penn Entertainment Inc	5.989.270	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Performance Food Group Inc	26.693.811	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Perrigo Finance Unlimited Co	20.656.923	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	PetSmart Inc / PetSmart Finance Corp	3.366.021	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	PG&E Corp	10.634.063	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Phinia Inc	6.321.392	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Phoenix PIB Dutch Finance BV	7.311.315	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Piaggio & C SpA	7.971.034	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Post Holdings Inc	23.559.091	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Prestige Brands Inc	18.162.512	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Prime Security Services Borrower LLC / Prime Finance Inc	8.850.886	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Primo Water Holdings Inc / Triton Water Holdings Inc	10.247.905	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Project Grand UK PLC	3.167.324	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Prysmian SpA	16.277.803	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	PTC Inc	16.075.584	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Q-Park Holding I BV	5.234.609	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Qnity Electronics Inc	7.537.523	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Quikrete Holdings Inc	3.366.657	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	QXO Building Products Inc	12.968.193	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Rakuten Group Inc	14.614.427	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Resideo Funding Inc	11.060.562	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Reworld Holding Corp	4.803.264	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Rexel SA	43.730.389	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	RHP Hotel Properties LP / RHP Finance Corp	23.942.353	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Ritchie Bros Holdings Inc	19.386.582	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Rogers Communications Inc	13.266.793	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Rossini Sarl	7.851.392	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Royal Bank of Canada	5.404.236	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Royal Bank of Canada/London	7.258.662	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Samhallsbyggnadsbolaget I Norden Holding AB	3.274.157	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	SBA Communications Corp	8.804.056	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Schaeffler AG	72.724.089	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Scientific Games Holdings LP/Scientific Games US FinCo Inc	5.299.942	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Scotts Miracle-Gro Co/The	12.652.175	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Sealed Air Corp	9.331.634	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Sealed Air Corp/Sealed Air Corp US	3.965.767	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Seche Environnement SACA	13.292.514	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Select Medical Corp	10.254.237	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Sensata Technologies BV	8.740.697	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Sensata Technologies Inc	8.239.142	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Service Corp International/US	16.943.636	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	SES SA	25.774.761	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	SIG PLC	6.390.267	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Silgan Holdings Inc	40.622.862	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Sinclair Television Group Inc	3.616.466	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Sirius XM Radio LLC	21.358.659	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Six Flags Entertainment Corp / Canada's Wonderland Co / Magnum Management Corp	4.190.876	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Six Flags Entertainment Corp /Six Flags Theme Parks Inc/ Canada's Wonderland Co	5.565.070	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	SK Invictus Intermediate II Sarl	5.274.437	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Sonic Automotive Inc	3.669.966	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Sotheby's	6.933.569	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	SPIE SA	15.486.947	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Star Parent Inc	4.750.078	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Starwood Property Trust Inc	11.888.834	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Stena International SA	10.518.236	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Suburban Propane Partners LP/Suburban Energy Finance Corp	3.460.149	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Summer BC Holdco B SARL	6.273.367	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Sunrise FinCo I BV	17.383.991	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Surgery Center Holdings Inc	5.252.737	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Synthomer PLC	15.842.645	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Talos Production Inc	7.950.245	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Team Health Holdings Inc	3.555.009	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Techem Verwaltungsgesellschaft 675 mbH	4.214.405	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Telecom Italia Finance SA	10.307.858	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Telecom Italia SpA/Milano	43.858.731	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Teleflex Inc	16.396.589	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Telefonica Europe BV	115.091.995	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Telenet Finance Luxembourg Notes Sarl	3.419.942	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	TELUS Corp	2.672.343	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Tenet Healthcare Corp	28.372.357	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Tenneco Inc	5.166.769	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	TenneT Holding BV	44.981.796	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Terex Corp	11.118.938	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	TGNR Intermediate Holdings LLC	4.091.895	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	TopBuild Corp	13.624.658	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	TransAlta Corp	5.662.702	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	TransDigm Inc	70.780.714	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Travel + Leisure Co	5.241.775	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	TriNet Group Inc	9.683.409	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Trinity Industries Inc	4.287.113	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Trivium Packaging Finance BV	27.646.477	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	TTM Technologies Inc	3.324.975	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	TUI AG	9.777.212	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Twilio Inc	4.975.585	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	UGI International LLC	15.445.514	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	UKG Inc	3.914.963	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	United Group BV	3.674.750	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	United Rentals North America Inc	13.095.310	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Uniti Group LP / Uniti Group Finance Inc / CSL Capital LLC	9.615.965	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Upbound Group Inc	4.529.641	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	US Foods Inc	19.321.198	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Vail Resorts Inc	8.236.642	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Valeo SE	61.388.886	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Varex Imaging Corp	4.621.206	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Veolia Environnement SA	90.400.392	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Veritiv Operating Co	5.159.155	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	VF Corp	18.358.577	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Victra Holdings LLC / Victra Finance Corp	3.357.507	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Vistra Operations Co LLC	2.920.407	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	VM Consolidated Inc	2.929.624	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Vodafone Group PLC	76.665.999	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Volvo Car AB	16.813.468	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	VT Topco Inc	5.030.814	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	VZ Secured Financing BV	27.579.603	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	VZ Vendor Financing II BV	6.396.640	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Wand NewCo 3 Inc	4.424.128	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Waste Pro USA Inc	4.723.853	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Weatherford International Ltd	2.682.795	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	WESCO Distribution Inc	20.084.515	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Whirlpool Corp	9.052.796	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
Metal and Technology Pension Fund	Whirlpool Finance Luxembourg Sarl	15.483.966	2025-12-31	EUR	https://www.pmt.nl/over-pmt/zo-beleggen-we/waar-beleggen-we-in/aandelen-en-obligaties/#
